age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
58,2,0,1,0,0,0,1,3,2,569,13,0,1.4,93.444,-36.1,4.964,5228.1,0
44,2,0,0,1,1,0,1,3,2,77,2,0,1.4,93.444,-36.1,4.964,5228.1,0
44,2,0,0,1,0,0,1,3,2,19,17,0,1.4,93.444,-36.1,4.964,5228.1,0
31,4,1,2,0,0,0,1,3,2,218,4,0,1.4,93.444,-36.1,4.964,5228.1,0
33,2,1,4,0,1,0,1,3,2,43,13,0,1.4,93.444,-36.1,4.964,5228.1,0
39,2,0,2,0,0,0,1,3,2,37,2,0,1.4,93.444,-36.1,4.964,5228.1,0
47,4,0,4,0,0,0,1,3,2,1642,2,0,1.4,93.444,-36.1,4.964,5228.1,1
44,4,0,2,0,0,0,1,3,2,85,2,0,1.4,93.444,-36.1,4.964,5228.1,0
44,4,0,2,0,0,0,1,3,2,202,3,0,1.4,93.444,-36.1,4.964,5228.1,0
33,2,1,4,0,0,0,1,3,2,316,4,0,1.4,93.444,-36.1,4.964,5228.1,0
43,2,0,4,0,1,0,1,3,2,35,10,0,1.4,93.444,-36.1,4.964,5228.1,0
29,4,1,2,0,0,0,1,3,2,26,10,0,1.4,93.444,-36.1,4.964,5228.1,0
46,1,0,0,1,1,0,1,3,2,59,5,0,1.4,93.444,-36.1,4.964,5228.1,0
30,6,0,4,0,1,0,1,3,2,118,6,0,1.4,93.444,-36.1,4.964,5228.1,0
31,4,1,2,0,1,0,1,3,2,72,3,0,1.4,93.444,-36.1,4.964,5228.1,0
33,8,0,0,0,0,0,1,3,2,106,7,0,1.4,93.444,-36.1,4.964,5228.1,0
33,8,0,0,0,0,0,1,3,2,263,7,0,1.4,93.444,-36.1,4.964,5228.1,0
47,2,0,1,1,1,0,1,3,2,93,7,0,1.4,93.444,-36.1,4.964,5228.1,0
55,2,0,1,0,0,0,1,3,2,231,4,0,1.4,93.444,-36.1,4.964,5228.1,0
37,4,1,2,0,1,0,1,3,2,101,2,0,1.4,93.444,-36.1,4.964,5228.1,0
37,4,0,4,0,0,0,1,3,2,141,5,0,1.4,93.444,-36.1,4.964,5228.1,0
32,7,0,4,0,1,0,1,3,2,97,4,0,1.4,93.444,-36.1,4.964,5228.1,0
58,0,0,0,0,0,0,1,3,2,88,3,0,1.4,93.444,-36.1,4.964,5228.1,0
50,7,0,0,1,0,1,1,3,2,88,3,0,1.4,93.444,-36.1,4.964,5228.1,0
46,4,2,2,0,1,1,1,3,2,22,5,0,1.4,93.444,-36.1,4.964,5228.1,0
46,4,2,2,0,0,0,1,3,2,101,2,0,1.4,93.444,-36.1,4.964,5228.1,0
43,4,0,2,0,0,0,1,3,2,78,2,0,1.4,93.444,-36.1,4.964,5228.1,0
40,2,2,1,0,1,0,1,3,2,293,6,0,1.4,93.444,-36.1,4.964,5228.1,0
56,5,0,0,1,1,0,1,3,2,39,4,0,1.4,93.444,-36.1,4.964,5228.1,0
39,4,0,1,0,1,0,1,3,2,67,5,0,1.4,93.444,-36.1,4.964,5228.1,0
45,2,1,4,0,1,0,1,3,2,25,12,0,1.4,93.444,-36.1,4.964,5228.1,0
38,2,2,4,0,0,0,1,3,2,145,3,0,1.4,93.444,-36.1,4.964,5228.1,0
41,4,2,2,0,0,0,1,3,2,167,7,0,1.4,93.444,-36.1,4.964,5228.1,0
43,2,1,4,0,1,0,1,3,2,126,5,0,1.4,93.444,-36.1,4.964,5228.1,0
47,2,1,4,0,0,0,1,3,2,267,2,0,1.4,93.444,-36.1,4.964,5228.1,0
31,2,1,4,0,1,0,1,3,2,23,17,0,1.4,93.444,-36.1,4.964,5228.1,0
47,9,0,3,0,0,1,1,3,2,111,5,0,1.4,93.444,-36.1,4.964,5228.1,0
47,4,0,4,0,1,0,1,3,2,206,2,0,1.4,93.444,-36.1,4.964,5228.1,0
31,7,0,4,0,0,0,1,3,2,95,5,0,1.4,93.444,-36.1,4.964,5228.1,0
47,4,0,4,0,1,0,1,3,2,345,7,0,1.4,93.444,-36.1,4.964,5228.1,0
41,4,0,2,0,0,1,1,3,2,81,2,0,1.4,93.444,-36.1,4.964,5228.1,0
36,6,0,4,0,0,0,1,3,2,46,7,0,1.4,93.444,-36.1,4.964,5228.1,0
41,4,0,2,0,0,0,1,3,2,154,7,0,1.4,93.444,-36.1,4.964,5228.1,0
41,2,0,4,0,0,0,1,3,2,85,5,0,1.4,93.444,-36.1,4.964,5228.1,0
35,2,1,4,0,0,1,1,3,2,448,2,0,1.4,93.444,-36.1,4.964,5228.1,0
50,6,0,2,1,0,0,1,3,2,165,4,0,1.4,93.444,-36.1,4.964,5228.1,0
40,2,0,4,0,0,0,1,3,2,53,3,0,1.4,93.444,-36.1,4.964,5228.1,0
30,2,0,4,0,0,0,0,3,2,296,4,0,1.4,93.444,-36.1,4.964,5228.1,0
30,4,1,4,0,0,0,1,3,2,202,5,0,1.4,93.444,-36.1,4.964,5228.1,0
49,7,0,0,0,1,0,1,3,2,155,2,0,1.4,93.444,-36.1,4.964,5228.1,0
54,0,0,0,1,0,0,0,3,2,23,6,0,1.4,93.444,-36.1,4.964,5228.1,0
38,2,2,4,0,0,0,1,3,2,70,9,0,1.4,93.444,-36.1,4.964,5228.1,0
33,2,0,4,0,0,0,1,3,2,787,9,0,1.4,93.444,-36.1,4.964,5228.1,0
44,4,0,2,0,1,0,1,3,2,27,9,0,1.4,93.444,-36.1,4.964,5228.1,0
40,2,1,4,0,0,0,1,3,2,183,3,0,1.4,93.444,-36.1,4.964,5228.1,0
43,2,0,4,0,1,0,1,3,2,115,3,0,1.4,93.444,-36.1,4.964,5228.1,0
33,2,0,4,0,1,0,1,3,2,62,4,0,1.4,93.444,-36.1,4.964,5228.1,0
40,4,1,4,0,1,0,0,3,2,554,5,0,1.4,93.444,-36.1,4.964,5228.1,0
53,4,0,2,1,1,1,1,3,2,276,2,0,1.4,93.444,-36.1,4.964,5228.1,0
39,4,0,2,1,1,0,1,3,2,145,2,0,1.4,93.444,-36.1,4.964,5228.1,0
41,4,0,2,0,1,0,1,3,2,112,8,0,1.4,93.444,-36.1,4.964,5228.1,0
43,2,2,4,0,1,1,1,3,2,95,2,0,1.4,93.444,-36.1,4.964,5228.1,0
55,2,0,1,0,1,1,1,3,2,61,3,0,1.4,93.444,-36.1,4.964,5228.1,0
46,2,0,1,0,0,0,1,3,2,63,3,0,1.4,93.444,-36.1,4.964,5228.1,0
57,2,0,4,1,0,0,1,3,2,104,5,0,1.4,93.444,-36.1,4.964,5228.1,0
51,4,0,2,0,1,0,1,3,2,118,2,0,1.4,93.444,-36.1,4.964,5228.1,0
31,4,1,4,0,1,0,1,3,3,34,6,0,1.4,93.444,-36.1,4.962,5228.1,0
41,4,2,1,0,0,0,1,3,3,82,2,0,1.4,93.444,-36.1,4.962,5228.1,0
33,1,0,4,1,0,1,1,3,3,149,8,0,1.4,93.444,-36.1,4.962,5228.1,0
41,2,0,4,1,1,0,1,3,3,583,11,0,1.4,93.444,-36.1,4.962,5228.1,1
51,4,0,2,0,1,0,1,3,3,81,2,0,1.4,93.444,-36.1,4.962,5228.1,0
30,4,1,2,0,1,0,1,3,3,55,4,0,1.4,93.444,-36.1,4.962,5228.1,0
30,4,1,4,0,1,1,1,3,3,73,3,0,1.4,93.444,-36.1,4.962,5228.1,0
33,4,1,4,0,1,0,1,3,3,131,11,0,1.4,93.444,-36.1,4.962,5228.1,0
36,8,1,4,0,1,1,1,3,3,118,5,0,1.4,93.444,-36.1,4.962,5228.1,0
46,4,2,2,0,1,0,1,3,3,81,6,0,1.4,93.444,-36.1,4.962,5228.1,0
33,2,1,4,0,1,1,1,3,3,66,6,0,1.4,93.444,-36.1,4.962,5228.1,0
32,2,2,4,0,1,0,1,3,3,77,2,0,1.4,93.444,-36.1,4.962,5228.1,0
48,4,0,4,0,0,0,1,3,3,52,6,0,1.4,93.444,-36.1,4.962,5228.1,0
44,4,0,2,0,1,0,1,3,3,236,7,0,1.4,93.444,-36.1,4.962,5228.1,0
43,4,0,4,0,1,0,1,3,3,74,4,0,1.4,93.444,-36.1,4.962,5228.1,0
29,4,1,2,0,1,0,1,3,3,94,4,0,1.4,93.444,-36.1,4.962,5228.1,0
43,4,0,2,0,0,0,1,3,3,211,3,0,1.4,93.444,-36.1,4.962,5228.1,0
44,4,0,2,0,0,0,1,3,3,536,3,0,1.4,93.444,-36.1,4.962,5228.1,0
56,8,0,1,0,1,0,1,3,3,210,2,0,1.4,93.444,-36.1,4.962,5228.1,0
39,2,0,4,1,0,0,1,3,3,144,10,0,1.4,93.444,-36.1,4.962,5228.1,0
37,2,1,4,0,1,0,1,3,3,85,3,0,1.4,93.444,-36.1,4.962,5228.1,0
33,1,0,4,1,0,0,1,3,3,74,8,0,1.4,93.444,-36.1,4.962,5228.1,0
40,2,0,4,0,0,0,1,3,3,13,11,0,1.4,93.444,-36.1,4.962,5228.1,0
32,4,0,2,0,1,0,1,3,3,192,6,0,1.4,93.444,-36.1,4.962,5228.1,0
57,6,0,4,0,1,0,1,3,3,17,11,0,1.4,93.444,-36.1,4.962,5228.1,0
31,2,1,4,0,0,0,1,3,3,116,3,0,1.4,93.444,-36.1,4.962,5228.1,0
30,4,1,4,0,0,0,1,3,3,110,3,0,1.4,93.444,-36.1,4.962,5228.1,0
35,2,0,4,0,1,0,1,3,3,148,3,0,1.4,93.444,-36.1,4.962,5228.1,0
41,2,0,4,0,0,0,1,3,3,67,13,0,1.4,93.444,-36.1,4.962,5228.1,0
37,4,1,4,0,0,0,1,3,3,146,2,0,1.4,93.444,-36.1,4.962,5228.1,0
30,4,1,4,0,1,0,1,3,3,979,3,0,1.4,93.444,-36.1,4.962,5228.1,1
33,1,0,2,0,1,0,1,3,3,51,5,0,1.4,93.444,-36.1,4.962,5228.1,0
40,2,1,4,0,0,0,1,3,3,101,7,0,1.4,93.444,-36.1,4.962,5228.1,0
36,2,1,4,0,1,0,1,3,3,107,3,0,1.4,93.444,-36.1,4.962,5228.1,0
32,2,1,4,0,1,0,1,3,3,65,2,0,1.4,93.444,-36.1,4.962,5228.1,0
32,4,0,2,1,0,0,1,3,3,78,7,0,1.4,93.444,-36.1,4.962,5228.1,0
29,4,0,2,0,1,0,1,3,3,965,2,0,1.4,93.444,-36.1,4.962,5228.1,1
32,7,0,4,0,1,0,1,3,3,85,8,0,1.4,93.444,-36.1,4.962,5228.1,0
41,4,2,2,0,1,0,1,3,3,26,6,0,1.4,93.444,-36.1,4.962,5228.1,0
31,2,1,4,0,0,0,1,3,3,13,9,0,1.4,93.444,-36.1,4.962,5228.1,0
51,4,0,2,0,1,0,1,3,3,47,13,0,1.4,93.444,-36.1,4.962,5228.1,0
57,4,0,4,1,1,1,1,3,3,30,9,0,1.4,93.444,-36.1,4.962,5228.1,0
43,4,0,4,0,0,0,1,3,3,38,2,0,1.4,93.444,-36.1,4.962,5228.1,0
33,2,0,4,0,0,0,1,3,3,137,5,0,1.4,93.444,-36.1,4.962,5228.1,0
41,2,0,4,0,0,0,1,3,3,84,5,0,1.4,93.444,-36.1,4.962,5228.1,0
37,2,1,4,0,1,0,1,3,3,94,7,0,1.4,93.444,-36.1,4.962,5228.1,0
46,2,0,1,0,1,0,1,3,3,91,11,0,1.4,93.444,-36.1,4.962,5228.1,0
55,4,0,1,0,0,1,1,3,3,71,2,0,1.4,93.444,-36.1,4.962,5228.1,0
37,4,1,4,0,1,0,1,3,3,210,2,0,1.4,93.444,-36.1,4.962,5228.1,0
29,4,1,2,0,0,0,1,3,3,121,3,0,1.4,93.444,-36.1,4.962,5228.1,0
31,2,0,4,0,1,0,1,3,3,96,5,0,1.4,93.444,-36.1,4.962,5228.1,0
36,2,0,4,0,1,0,1,3,3,165,2,0,1.4,93.444,-36.1,4.962,5228.1,0
52,2,0,0,0,1,0,1,3,3,82,6,0,1.4,93.444,-36.1,4.962,5228.1,0
41,4,2,2,0,1,1,1,3,3,100,2,0,1.4,93.444,-36.1,4.962,5228.1,0
34,4,0,4,0,2,2,1,3,3,81,2,0,1.4,93.444,-36.1,4.962,5228.1,0
31,2,0,4,0,0,0,1,3,3,180,2,0,1.4,93.444,-36.1,4.962,5228.1,0
45,2,0,3,1,0,0,1,3,3,54,4,0,1.4,93.444,-36.1,4.962,5228.1,0
35,6,0,4,0,1,0,1,3,3,108,4,0,1.4,93.444,-36.1,4.962,5228.1,0
50,2,2,4,0,0,0,1,3,3,84,11,0,1.4,93.444,-36.1,4.962,5228.1,0
42,6,0,4,0,1,0,1,3,3,161,2,0,1.4,93.444,-36.1,4.962,5228.1,0
33,1,0,4,1,1,0,1,3,3,198,3,0,1.4,93.444,-36.1,4.962,5228.1,0
40,2,0,4,0,0,0,1,3,3,262,4,0,1.4,93.444,-36.1,4.962,5228.1,0
50,7,0,0,1,0,0,1,3,3,74,4,0,1.4,93.444,-36.1,4.962,5228.1,0
37,2,1,4,0,0,0,1,3,3,72,2,0,1.4,93.444,-36.1,4.962,5228.1,0
31,2,0,4,0,0,0,1,3,3,23,8,0,1.4,93.444,-36.1,4.962,5228.1,0
32,4,0,2,1,1,0,1,3,3,109,6,0,1.4,93.444,-36.1,4.962,5228.1,0
35,2,0,4,0,1,1,1,3,3,125,7,0,1.4,93.444,-36.1,4.962,5228.1,0
32,2,1,4,0,1,0,1,3,3,12,15,0,1.4,93.444,-36.1,4.962,5228.1,0
41,2,0,4,0,1,0,1,3,3,12,10,0,1.4,93.444,-36.1,4.962,5228.1,0
37,4,1,2,0,1,0,1,3,3,19,12,0,1.4,93.444,-36.1,4.962,5228.1,0
31,2,1,4,0,1,0,1,3,3,87,6,0,1.4,93.444,-36.1,4.962,5228.1,0
59,5,0,4,0,1,0,1,3,3,17,18,0,1.4,93.444,-36.1,4.962,5228.1,0
33,1,0,2,0,1,0,1,3,3,56,1,0,1.4,93.444,-36.1,4.962,5228.1,0
33,4,0,2,0,0,0,1,3,3,80,3,0,1.4,93.444,-36.1,4.962,5228.1,0
31,2,0,4,0,1,0,1,3,3,80,1,0,1.4,93.444,-36.1,4.962,5228.1,0
37,2,1,4,0,0,0,1,3,3,105,1,0,1.4,93.444,-36.1,4.962,5228.1,0
46,0,0,0,1,1,0,1,3,3,75,1,0,1.4,93.444,-36.1,4.962,5228.1,0
46,4,0,2,0,0,0,1,3,3,81,2,0,1.4,93.444,-36.1,4.962,5228.1,0
40,2,2,1,0,0,0,1,3,3,46,2,0,1.4,93.444,-36.1,4.962,5228.1,0
43,2,0,4,1,1,0,1,3,3,94,6,0,1.4,93.444,-36.1,4.962,5228.1,0
33,1,0,2,0,1,0,1,3,3,147,1,0,1.4,93.444,-36.1,4.962,5228.1,0
38,9,0,3,0,0,0,1,3,3,79,4,0,1.4,93.444,-36.1,4.962,5228.1,0
37,4,1,4,0,1,1,1,3,3,126,1,0,1.4,93.444,-36.1,4.962,5228.1,0
33,1,0,2,0,1,1,1,3,3,331,1,0,1.4,93.444,-36.1,4.962,5228.1,0
46,4,0,4,0,1,0,1,3,3,13,14,0,1.4,93.444,-36.1,4.962,5228.1,0
46,4,2,4,1,0,0,1,3,3,16,18,0,1.4,93.444,-36.1,4.962,5228.1,0
48,2,1,4,0,1,0,1,3,3,44,1,0,1.4,93.444,-36.1,4.962,5228.1,0
32,4,1,4,0,1,0,1,3,3,271,2,0,1.4,93.444,-36.1,4.962,5228.1,0
36,2,0,4,0,1,0,1,3,3,86,5,0,1.4,93.444,-36.1,4.962,5228.1,0
50,7,0,0,1,1,0,0,3,3,192,1,0,1.4,93.444,-36.1,4.962,5228.1,0
46,2,0,1,0,2,2,1,3,3,180,2,0,1.4,93.444,-36.1,4.962,5228.1,0
58,0,0,0,0,0,0,1,3,3,54,1,0,1.4,93.444,-36.1,4.962,5228.1,0
56,2,0,4,1,1,0,1,3,3,95,1,0,1.4,93.444,-36.1,4.962,5228.1,0
57,2,2,4,1,1,0,1,3,3,80,1,0,1.4,93.444,-36.1,4.962,5228.1,0
44,4,0,2,0,0,0,1,3,3,82,2,0,1.4,93.444,-36.1,4.962,5228.1,0
37,4,0,4,0,0,0,1,3,3,716,1,0,1.4,93.444,-36.1,4.962,5228.1,1
57,6,0,4,0,1,0,1,3,3,77,2,0,1.4,93.444,-36.1,4.962,5228.1,0
40,2,1,4,0,0,1,1,3,3,14,5,0,1.4,93.444,-36.1,4.962,5228.1,0
36,2,0,4,0,0,0,1,3,3,63,1,0,1.4,93.444,-36.1,4.962,5228.1,0
48,1,0,0,0,0,0,1,3,3,110,1,0,1.4,93.444,-36.1,4.962,5228.1,0
47,2,0,1,0,1,1,1,3,3,59,6,0,1.4,93.444,-36.1,4.962,5228.1,0
37,2,0,4,1,0,1,1,3,3,192,1,0,1.4,93.444,-36.1,4.962,5228.1,0
58,8,0,0,1,1,0,1,3,3,157,5,0,1.4,93.444,-36.1,4.962,5228.1,0
37,2,0,4,1,0,0,1,3,3,535,1,0,1.4,93.444,-36.1,4.962,5228.1,1
41,2,0,4,1,1,0,1,3,3,15,9,0,1.4,93.444,-36.1,4.962,5228.1,0
37,2,0,4,1,0,1,1,3,3,156,1,0,1.4,93.444,-36.1,4.962,5228.1,0
44,2,0,0,1,1,1,1,3,3,452,6,0,1.4,93.444,-36.1,4.962,5228.1,1
52,4,2,2,0,1,0,1,3,3,205,1,0,1.4,93.444,-36.1,4.962,5228.1,0
40,4,1,2,1,1,0,1,3,3,302,1,0,1.4,93.444,-36.1,4.962,5228.1,0
34,4,0,4,0,1,0,1,3,3,99,4,0,1.4,93.444,-36.1,4.962,5228.1,0
32,4,0,4,0,1,0,1,3,3,151,2,0,1.4,93.444,-36.1,4.962,5228.1,0
30,4,1,2,0,1,0,1,3,3,56,5,0,1.4,93.444,-36.1,4.962,5228.1,0
49,2,0,4,1,0,0,1,3,3,54,2,0,1.4,93.444,-36.1,4.962,5228.1,0
30,4,0,1,0,1,0,1,3,3,81,5,0,1.4,93.444,-36.1,4.962,5228.1,0
35,4,0,4,1,0,0,1,3,3,88,5,0,1.4,93.444,-36.1,4.962,5228.1,0
48,2,2,4,0,1,0,1,3,3,122,6,0,1.4,93.444,-36.1,4.962,5228.1,0
37,4,0,4,0,1,1,1,3,3,180,6,0,1.4,93.444,-36.1,4.962,5228.1,0
35,2,0,4,0,1,0,1,3,3,82,4,0,1.4,93.444,-36.1,4.962,5228.1,0
40,4,2,2,0,0,1,1,3,3,49,22,0,1.4,93.444,-36.1,4.962,5228.1,0
29,6,1,4,0,1,0,1,3,3,82,2,0,1.4,93.444,-36.1,4.962,5228.1,0
37,2,1,4,0,1,1,1,3,3,71,4,0,1.4,93.444,-36.1,4.962,5228.1,0
54,6,0,4,0,1,1,1,3,3,121,11,0,1.4,93.444,-36.1,4.962,5228.1,0
30,4,0,4,0,0,0,1,3,3,66,2,0,1.4,93.444,-36.1,4.962,5228.1,0
53,4,0,2,1,1,0,1,3,3,70,4,0,1.4,93.444,-36.1,4.962,5228.1,0
45,2,0,3,1,1,1,1,3,3,105,3,0,1.4,93.444,-36.1,4.962,5228.1,0
41,2,0,4,0,0,0,1,3,3,12,13,0,1.4,93.444,-36.1,4.962,5228.1,0
47,4,0,4,0,1,0,1,3,3,13,8,0,1.4,93.444,-36.1,4.962,5228.1,0
57,5,2,4,1,0,0,1,3,3,327,5,0,1.4,93.444,-36.1,4.962,5228.1,0
38,9,0,3,0,1,0,1,3,3,44,3,0,1.4,93.444,-36.1,4.962,5228.1,0
32,4,0,2,0,1,0,1,3,3,183,7,0,1.4,93.444,-36.1,4.962,5228.1,0
46,2,0,1,0,1,0,1,3,3,82,3,0,1.4,93.444,-36.1,4.962,5228.1,0
32,7,0,4,0,0,0,1,3,3,72,2,0,1.4,93.444,-36.1,4.962,5228.1,0
46,1,0,0,1,0,0,1,3,3,70,6,0,1.4,93.444,-36.1,4.962,5228.1,0
50,0,0,0,0,1,0,1,3,3,20,12,0,1.4,93.444,-36.1,4.962,5228.1,0
57,4,0,4,1,0,0,1,3,3,23,7,0,1.4,93.444,-36.1,4.962,5228.1,0
30,2,1,4,0,0,0,1,3,3,117,5,0,1.4,93.444,-36.1,4.962,5228.1,0
35,2,0,4,0,1,0,1,3,3,28,10,0,1.4,93.444,-36.1,4.962,5228.1,0
50,2,0,4,0,1,0,1,3,3,203,2,0,1.4,93.444,-36.1,4.962,5228.1,0
53,0,0,0,1,1,0,0,3,3,51,7,0,1.4,93.444,-36.1,4.962,5228.1,0
31,7,0,4,0,1,0,1,3,3,22,4,0,1.4,93.444,-36.1,4.962,5228.1,0
30,4,1,4,0,1,0,1,3,3,31,17,0,1.4,93.444,-36.1,4.962,5228.1,0
46,2,0,1,0,0,0,1,3,3,16,17,0,1.4,93.444,-36.1,4.962,5228.1,0
42,0,0,4,0,1,1,1,3,3,2372,3,0,1.4,93.444,-36.1,4.962,5228.1,1
39,2,0,4,0,1,0,1,3,3,86,2,0,1.4,93.444,-36.1,4.962,5228.1,0
30,6,0,4,0,0,1,1,3,3,308,3,0,1.4,93.444,-36.1,4.962,5228.1,0
46,4,2,2,0,0,0,1,3,3,93,15,0,1.4,93.444,-36.1,4.962,5228.1,0
57,6,0,4,0,1,0,1,3,3,203,17,0,1.4,93.444,-36.1,4.962,5228.1,0
41,4,2,2,0,1,0,1,3,3,68,4,0,1.4,93.444,-36.1,4.962,5228.1,0
41,2,0,4,0,1,0,1,3,3,19,9,0,1.4,93.444,-36.1,4.962,5228.1,0
31,2,1,4,0,1,0,1,3,3,98,8,0,1.4,93.444,-36.1,4.962,5228.1,0
33,4,1,4,0,1,0,1,3,3,9,14,0,1.4,93.444,-36.1,4.962,5228.1,0
54,6,0,4,0,0,0,1,3,3,11,21,0,1.4,93.444,-36.1,4.962,5228.1,0
58,8,0,0,1,1,0,1,3,3,79,8,0,1.4,93.444,-36.1,4.962,5228.1,0
47,2,0,1,1,0,0,1,3,3,144,8,0,1.4,93.444,-36.1,4.962,5228.1,0
41,8,0,0,0,1,0,0,3,3,85,15,0,1.4,93.444,-36.1,4.962,5228.1,0
38,2,0,4,0,0,0,1,3,3,1126,3,0,1.4,93.444,-36.1,4.962,5228.1,1
58,5,0,4,1,0,0,1,3,3,17,11,0,1.4,93.444,-36.1,4.962,5228.1,0
30,4,1,2,0,1,0,1,3,3,16,12,0,1.4,93.444,-36.1,4.962,5228.1,0
39,2,1,4,0,1,0,1,3,3,276,3,0,1.4,93.444,-36.1,4.962,5228.1,0
31,2,1,4,0,0,0,0,3,3,146,10,0,1.4,93.444,-36.1,4.962,5228.1,0
48,2,1,4,0,0,0,1,3,3,183,4,0,1.4,93.444,-36.1,4.962,5228.1,0
58,5,0,4,1,0,0,1,3,3,156,5,0,1.4,93.444,-36.1,4.962,5228.1,0
31,2,0,4,0,1,0,1,3,3,1037,4,0,1.4,93.444,-36.1,4.962,5228.1,0
47,2,2,4,0,1,0,1,3,3,507,4,0,1.4,93.444,-36.1,4.962,5228.1,0
44,2,0,0,1,1,1,1,3,3,18,10,0,1.4,93.444,-36.1,4.962,5228.1,0
38,9,0,3,0,1,0,1,3,3,27,10,0,1.4,93.444,-36.1,4.962,5228.1,0
37,4,1,2,0,1,0,1,3,3,17,8,0,1.4,93.444,-36.1,4.962,5228.1,0
34,2,0,4,0,1,1,0,3,3,19,10,0,1.4,93.444,-36.1,4.962,5228.1,0
32,4,0,4,0,0,0,1,3,3,12,8,0,1.4,93.444,-36.1,4.962,5228.1,0
35,2,0,4,0,0,0,1,3,3,32,5,0,1.4,93.444,-36.1,4.962,5228.1,0
42,0,0,4,0,2,2,0,3,3,12,9,0,1.4,93.444,-36.1,4.962,5228.1,0
45,2,0,3,1,0,0,1,3,3,7,14,0,1.4,93.444,-36.1,4.962,5228.1,0
42,6,0,4,0,1,0,1,3,3,715,4,0,1.4,93.444,-36.1,4.962,5228.1,0
30,6,0,4,0,0,0,1,3,3,56,4,0,1.4,93.444,-36.1,4.962,5228.1,0
32,4,1,4,0,1,1,1,3,3,195,3,0,1.4,93.444,-36.1,4.962,5228.1,0
50,2,0,1,0,1,1,1,3,3,95,4,0,1.4,93.444,-36.1,4.962,5228.1,0
32,4,1,4,0,0,0,1,3,3,83,3,0,1.4,93.444,-36.1,4.962,5228.1,0
32,2,0,4,0,1,0,1,3,3,66,8,0,1.4,93.444,-36.1,4.962,5228.1,0
34,4,0,4,0,0,0,1,3,3,8,8,0,1.4,93.444,-36.1,4.962,5228.1,0
50,3,0,0,0,1,1,1,3,3,46,5,0,1.4,93.444,-36.1,4.962,5228.1,0
38,2,0,4,0,0,0,1,3,3,25,11,0,1.4,93.444,-36.1,4.962,5228.1,0
48,3,0,0,0,1,1,1,3,3,85,2,0,1.4,93.444,-36.1,4.962,5228.1,0
39,4,0,4,1,1,0,1,3,3,76,1,0,1.4,93.444,-36.1,4.962,5228.1,0
45,6,0,4,0,1,0,1,3,3,26,15,0,1.4,93.444,-36.1,4.962,5228.1,0
31,4,1,4,0,1,0,1,3,3,958,5,0,1.4,93.444,-36.1,4.962,5228.1,0
39,4,0,4,1,1,0,1,3,3,88,18,0,1.4,93.444,-36.1,4.962,5228.1,0
29,2,1,4,0,1,0,1,3,3,20,20,0,1.4,93.444,-36.1,4.962,5228.1,0
30,2,1,4,0,1,1,0,3,3,50,9,0,1.4,93.444,-36.1,4.962,5228.1,0
30,2,0,4,0,0,0,1,3,3,45,17,0,1.4,93.444,-36.1,4.962,5228.1,0
35,4,1,4,0,1,0,1,3,3,18,17,0,1.4,93.444,-36.1,4.962,5228.1,0
43,4,2,1,1,1,0,1,3,3,248,1,0,1.4,93.444,-36.1,4.962,5228.1,0
33,2,2,4,0,0,0,1,3,3,49,1,0,1.4,93.444,-36.1,4.962,5228.1,0
45,1,0,2,0,1,0,1,3,3,16,11,0,1.4,93.444,-36.1,4.962,5228.1,0
40,4,0,2,0,1,0,1,3,3,258,6,0,1.4,93.444,-36.1,4.962,5228.1,0
48,3,0,0,0,0,0,1,3,3,13,14,0,1.4,93.444,-36.1,4.962,5228.1,0
39,4,0,4,1,0,0,1,3,3,64,2,0,1.4,93.444,-36.1,4.962,5228.1,0
35,4,1,4,0,0,0,1,3,3,104,1,0,1.4,93.444,-36.1,4.962,5228.1,0
39,4,2,2,0,1,0,1,3,3,23,17,0,1.4,93.444,-36.1,4.962,5228.1,0
35,4,0,4,0,1,0,1,3,3,35,10,0,1.4,93.444,-36.1,4.962,5228.1,0
55,9,0,3,1,1,0,1,3,3,16,16,0,1.4,93.444,-36.1,4.962,5228.1,0
53,4,0,2,1,1,0,1,3,3,158,8,0,1.4,93.444,-36.1,4.962,5228.1,0
56,3,0,1,0,1,0,1,3,3,69,11,0,1.4,93.444,-36.1,4.962,5228.1,0
45,2,0,4,0,1,0,1,3,3,77,9,0,1.4,93.444,-36.1,4.962,5228.1,0
45,1,0,2,0,1,1,1,3,3,65,4,0,1.4,93.444,-36.1,4.962,5228.1,0
45,4,2,2,0,0,0,1,3,3,76,1,0,1.4,93.444,-36.1,4.962,5228.1,0
52,4,0,2,1,1,0,1,3,3,31,9,0,1.4,93.444,-36.1,4.962,5228.1,0
39,4,2,2,0,1,0,1,3,3,97,2,0,1.4,93.444,-36.1,4.962,5228.1,0
37,4,0,2,0,0,0,1,3,3,140,8,0,1.4,93.444,-36.1,4.962,5228.1,0
53,8,0,4,0,0,0,1,3,3,131,1,0,1.4,93.444,-36.1,4.962,5228.1,0
53,8,0,4,0,1,0,1,3,3,171,1,0,1.4,93.444,-36.1,4.962,5228.1,0
60,2,0,0,0,0,0,1,3,3,162,1,0,1.4,93.444,-36.1,4.962,5228.1,0
33,2,1,4,0,1,0,1,3,3,289,1,0,1.4,93.444,-36.1,4.962,5228.1,0
